TransactionID,CustomerType,ProductCategory,Product,Quantity,PricePerUnit,TotalAmount,PaymentMethod,StoreLocation,Date,WeatherCondition,TrafficStatus,StoreMusicPlaying,EmployeeOnDuty,NearbyEvents
TX09238,Regular,Snacks,Nuts,,230.7,922.8,Debit Card,Kathmandu,2025-01-19 21:00:00,Windy,Heavy,Pop,Sarah,Festival
TX09239,Member,Clothing,Belt,,645.28,1935.84,Mobile Payment,Kathmandu,2025-01-19 22:00:00,Snowy,Heavy,Classical,Emily,Sports Event
TX09240,Guest,Meat & Seafood,Crab,3.0,139.13,417.39,Cash,Pokhara,2025-01-19 23:00:00,Cloudy,Heavy,No Music,Emily,Festival
TX09241,Guest,Electronics,Mobile Phone,4.0,1420.53,5682.12,Mobile Payment,Biratnagar,2025-01-20 00:00:00,Cloudy,Heavy,,,None
TX09242,Regular,Toys & Games,Board Game,2.0,108.58,217.16,Mobile Payment,Bhairahawa,2025-01-20 01:00:00,Snowy,Heavy,Pop,Michael,Concert
TX09243,Guest,Fresh Produce,Banana,1.0,1474.39,1474.39,Credit Card,Biratnagar,2025-01-20 02:00:00,Windy,Light,Classical,Emily,None
TX09244,Member,Fresh Produce,Spinach,2.0,1966.66,3933.32,Cash,,2025-01-20 03:00:00,Snowy,Light,No Music,Sarah,Sports Event
TX09245,Regular,Beverages,Iced Tea,4.0,1711.1,6844.4,Mobile Payment,Kathmandu,2025-01-20 04:00:00,Cloudy,Light,Pop,Sarah,Political Rally
TX09246,Guest,Grocery,Tea,3.0,1811.75,5435.25,Debit Card,Biratnagar,2025-01-20 05:00:00,Windy,Heavy,Rock,Michael,Sports Event
TX09247,Member,Sports & Fitness,Dumbbells,2.0,1942.1,3884.2,,Chitwan,2025-01-20 06:00:00,Windy,Heavy,No Music,John,None
TX09248,Member,Clothing,Scarf,,1267.83,3803.49,Credit Card,Kathmandu,2025-01-20 07:00:00,Cloudy,,Jazz,John,Concert
TX09249,Guest,Sports & Fitness,Golf Ball,1.0,1366.23,1366.23,Credit Card,Kathmandu,2025-01-20 08:00:00,Cloudy,Light,Classical,Emily,Concert
TX09250,Regular,Personal Care,Toothbrush,5.0,457.56,2287.8,Cash,Pokhara,2025-01-20 09:00:00,Snowy,Heavy,Pop,David,None
TX09251,Guest,Bakery,Croissant,2.0,1370.5,2741.0,Cash,Bhairahawa,2025-01-20 10:00:00,Snowy,,No Music,David,Festival
TX09252,Member,Fresh Produce,Potato,4.0,1294.84,5179.36,Credit Card,Biratnagar,2025-01-20 11:00:00,Snowy,Heavy,No Music,Michael,Festival
TX09253,Member,Grocery,,2.0,1529.85,3059.7,,,2025-01-20 12:00:00,Snowy,Heavy,Rock,,Concert
TX09254,Regular,Grocery,Oil,2.0,1537.77,3075.54,Mobile Payment,Pokhara,2025-01-20 13:00:00,Windy,Moderate,No Music,John,Concert
TX09255,Guest,Stationery,Marker,5.0,1674.09,,Credit Card,Bhairahawa,2025-01-20 14:00:00,Windy,Moderate,Classical,,Sports Event
TX09256,Member,Electronics,Smartwatch,2.0,590.63,1181.26,Mobile Payment,Pokhara,2025-01-20 15:00:00,Windy,Heavy,No Music,Sarah,Political Rally
TX09257,Regular,Bakery,Baguette,4.0,497.85,1991.4,Debit Card,Kathmandu,2025-01-20 16:00:00,Snowy,Moderate,No Music,David,None
TX09258,Guest,Sports & Fitness,Dumbbells,4.0,1900.81,7603.24,Cash,Bhairahawa,2025-01-20 17:00:00,Rainy,Heavy,Pop,Sarah,None
TX09259,,Grocery,Sugar,2.0,1102.65,2205.3,Debit Card,Chitwan,2025-01-20 18:00:00,Rainy,Moderate,Jazz,John,Festival
TX09260,Member,Dairy Products,Butter,2.0,1550.78,,Debit Card,Kathmandu,2025-01-20 19:00:00,Windy,Heavy,Jazz,David,None
TX09261,Member,Dairy Products,Milk,5.0,835.51,4177.55,Debit Card,Chitwan,2025-01-20 20:00:00,Sunny,Heavy,Pop,Michael,Political Rally
TX09262,Regular,Toys & Games,Action Figure,3.0,1629.42,4888.26,Debit Card,Bhairahawa,2025-01-20 21:00:00,Cloudy,Light,Pop,Michael,Festival
TX09263,Member,Fresh Produce,Potato,4.0,728.94,2915.76,Mobile Payment,Biratnagar,,Cloudy,Moderate,No Music,Emily,Political Rally
TX09264,,Household Items,,5.0,1079.51,5397.55,,Kathmandu,2025-01-20 23:00:00,Rainy,Moderate,Pop,David,Concert
TX09265,Guest,,Flour,5.0,1397.99,6989.95,Debit Card,Pokhara,2025-01-21 00:00:00,,Moderate,Jazz,John,None
TX09266,Regular,Stationery,Scissors,4.0,484.6,1938.4,Mobile Payment,Chitwan,2025-01-21 01:00:00,Sunny,Heavy,Pop,David,None
TX09267,Guest,Stationery,Ruler,2.0,1471.13,2942.26,Debit Card,Biratnagar,2025-01-21 02:00:00,Windy,Moderate,,John,Political Rally
TX09268,Regular,Dairy Products,Cheese,3.0,704.62,2113.86,Cash,Chitwan,2025-01-21 03:00:00,Windy,Moderate,Pop,John,Sports Event
TX09269,Guest,,Carrot,1.0,1035.28,1035.28,Credit Card,,2025-01-21 04:00:00,,Moderate,Jazz,Michael,Festival
TX09270,Guest,Clothing,Shoes,5.0,,4021.5499999999997,Credit Card,Kathmandu,2025-01-21 05:00:00,Sunny,Heavy,No Music,Sarah,None
TX09271,Member,Clothing,Jeans,4.0,1395.03,5580.12,Debit Card,Bhairahawa,2025-01-21 06:00:00,Snowy,Light,Jazz,Emily,Concert
TX09272,Member,Grocery,Pasta,2.0,1907.33,3814.66,Credit Card,Pokhara,2025-01-21 07:00:00,Rainy,Heavy,No Music,Emily,None
TX09273,Member,Electronics,Power Bank,2.0,192.28,384.56,Cash,Bhairahawa,2025-01-21 08:00:00,Sunny,Heavy,Jazz,Emily,None
TX09274,Guest,Meat & Seafood,Chicken Breast,,503.01,,Debit Card,Biratnagar,2025-01-21 09:00:00,Windy,Moderate,Classical,Emily,Festival
TX09275,Regular,Toys & Games,Lego Set,5.0,225.23,1126.1499999999999,Mobile Payment,Chitwan,2025-01-21 10:00:00,Rainy,Heavy,No Music,Sarah,
TX09276,Member,Clothing,Jacket,2.0,734.16,1468.32,Debit Card,Kathmandu,2025-01-21 11:00:00,Snowy,Light,,John,Festival
TX09277,Member,Grocery,Oil,1.0,944.1,944.1,Mobile Payment,Biratnagar,2025-01-21 12:00:00,Windy,Heavy,Jazz,Emily,Political Rally
TX09278,Regular,Personal Care,Cotton Swabs,3.0,1425.49,4276.47,Cash,,2025-01-21 13:00:00,Cloudy,Moderate,Pop,Emily,Sports Event
TX09279,Regular,Snacks,Chips,3.0,,1953.12,Credit Card,Bhairahawa,2025-01-21 14:00:00,Rainy,Heavy,Pop,Sarah,Festival
TX09280,Member,Fresh Produce,Garlic,1.0,663.53,663.53,Credit Card,Bhairahawa,2025-01-21 15:00:00,Snowy,,Rock,Sarah,Political Rally
TX09281,Guest,Clothing,Dress,3.0,1872.07,5616.21,Debit Card,Chitwan,2025-01-21 16:00:00,Sunny,Moderate,Jazz,Emily,Concert
TX09282,Member,Grocery,Lentils,2.0,860.64,1721.28,Debit Card,Bhairahawa,2025-01-21 17:00:00,Snowy,Light,No Music,John,Political Rally
TX09283,Guest,Bakery,Muffin,2.0,484.59,969.18,Credit Card,Biratnagar,2025-01-21 18:00:00,Snowy,Moderate,No Music,John,
TX09284,Guest,Beverages,Iced Tea,223.0,426.28,95060.43999999999,Credit Card,Kathmandu,,Rainy,Heavy,Classical,David,Festival
TX09285,Member,,,5.0,778.91,3894.5499999999997,Cash,Biratnagar,2025-01-21 20:00:00,,Heavy,No Music,David,Sports Event
TX09286,Guest,Frozen Foods,Fish Sticks,5.0,invalid,N/A,Cash,Kathmandu,2025-01-21 21:00:00,Snowy,Light,Classical,John,Festival
TX09287,Member,Electronics,Camera,3.0,1301.42,3904.26,Debit Card,Bhairahawa,2025-01-21 22:00:00,Rainy,Heavy,Jazz,Sarah,Political Rally
TX09288,Member,Fresh Produce,Ginger,481.0,1892.04,910071.24,Mobile Payment,Biratnagar,2025-01-21 23:00:00,Rainy,Light,Jazz,David,None
TX09289,Regular,Grocery,Flour,5.0,987.29,4936.45,Mobile Payment,Kathmandu,2025-01-22 00:00:00,Rainy,Heavy,No Music,Sarah,Political Rally
TX09290,Regular,Dairy Products,Cream,2.0,295.24,590.48,Credit Card,Bhairahawa,2025-01-22 01:00:00,Sunny,Moderate,No Music,Michael,None
TX09291,Member,Clothing,Trousers,2.0,1648.64,,,Kathmandu,2025-01-22 02:00:00,Rainy,Heavy,Pop,Michael,None
TX09292,Guest,Toys & Games,Rubik's Cube,5.0,1506.85,7534.25,Debit Card,Pokhara,2025-01-22 03:00:00,Rainy,Heavy,Pop,David,Concert
TX09293,Guest,Personal Care,Lotion,3.0,648.69,1946.0700000000002,Mobile Payment,Kathmandu,2025-01-22 04:00:00,Windy,Light,No Music,David,Concert
TX09294,Regular,Dairy Products,Milk,1.0,621.96,621.96,Cash,Kathmandu,2025-01-22 05:00:00,Sunny,Light,Rock,Emily,Political Rally
TX09295,Guest,Fresh Produce,Potato,2.0,664.65,1329.3,Credit Card,Chitwan,2025-01-22 06:00:00,Sunny,Light,Rock,John,Concert
TX09296,,Clothing,Scarf,3.0,618.58,1855.7400000000002,Debit Card,,2025-01-22 07:00:00,Rainy,Heavy,Rock,Emily,Sports Event
TX09297,Member,Toys & Games,Board Game,1.0,1612.44,1612.44,Debit Card,Biratnagar,2025-01-22 08:00:00,Sunny,Moderate,Jazz,Emily,Sports Event
TX09298,Regular,Fresh Produce,Spinach,3.0,1091.17,3273.51,Mobile Payment,,2025-01-22 09:00:00,Snowy,Light,Jazz,Sarah,Concert
TX09299,Guest,Sports & Fitness,Swimming Goggles,1.0,842.34,842.34,Mobile Payment,Biratnagar,2025-01-22 10:00:00,Rainy,Heavy,Rock,Michael,Concert
TX09300,Member,Clothing,Socks,3.0,978.66,2935.98,Credit Card,Pokhara,2025-01-22 11:00:00,Rainy,,Classical,Sarah,Concert
TX09301,Member,Toys & Games,Board Game,,1880.55,7522.2,Credit Card,Chitwan,2025-01-22 12:00:00,Snowy,Heavy,Pop,Sarah,
TX09302,,Sports & Fitness,Swimming Goggles,4.0,,3277.28,Debit Card,Bhairahawa,2025-01-22 13:00:00,Cloudy,Light,Jazz,Sarah,Political Rally
TX09303,Guest,Electronics,Television,2.0,241.53,,Cash,Chitwan,2025-01-22 14:00:00,Cloudy,Moderate,Rock,John,Concert
TX09304,,Sports & Fitness,Swimming Goggles,3.0,707.31,2121.93,Credit Card,Kathmandu,2025-01-22 15:00:00,Sunny,Moderate,Pop,Michael,Festival
TX09305,Regular,Grocery,Tea,4.0,930.16,3720.64,Credit Card,Biratnagar,2025-01-22 16:00:00,Rainy,Light,Classical,John,None
TX09306,Regular,Electronics,Smartwatch,5.0,,9284.6,Mobile Payment,Bhairahawa,2025-01-22 17:00:00,Windy,Light,No Music,Emily,
TX09307,Regular,Toys & Games,Yo-Yo,1.0,1623.47,1623.47,Debit Card,Chitwan,2025-01-22 18:00:00,Rainy,Heavy,Pop,Emily,None
TX09308,Regular,Dairy Products,Cream,3.0,1562.96,4688.88,Debit Card,Pokhara,2025-01-22 19:00:00,Cloudy,Heavy,No Music,,Political Rally
TX09309,,Fresh Produce,Garlic,4.0,1502.57,6010.28,Debit Card,Bhairahawa,2025-01-22 20:00:00,Cloudy,Heavy,Pop,Emily,None
TX09310,Member,Electronics,Charger,1.0,1369.5,1369.5,Cash,Chitwan,2025-01-22 21:00:00,Rainy,Moderate,Jazz,David,Political Rally
TX09311,Member,Bakery,Bun,1.0,1436.24,1436.24,Credit Card,Chitwan,2025-01-22 22:00:00,Windy,Heavy,No Music,David,None
TX09312,Regular,Household Items,Air Freshener,1.0,259.62,259.62,Mobile Payment,Bhairahawa,2025-01-22 23:00:00,Cloudy,Heavy,Rock,Sarah,Sports Event
TX09313,Member,Meat & Seafood,Chicken Breast,3.0,916.88,2750.64,Credit Card,Bhairahawa,2025-01-23 00:00:00,Windy,Light,No Music,Sarah,Concert
TX09314,Guest,Bakery,Bagel,,1797.53,3595.06,Credit Card,Biratnagar,2025-01-23 01:00:00,Snowy,Heavy,,,None
TX09315,Guest,Bakery,Baguette,4.0,737.21,2948.84,Credit Card,Pokhara,2025-01-23 02:00:00,Windy,Moderate,No Music,John,Political Rally
TX09316,Regular,Electronics,Charger,5.0,1933.96,9669.8,Debit Card,Pokhara,2025-01-23 03:00:00,Rainy,Moderate,No Music,Sarah,Political Rally
TX09317,Guest,Sports & Fitness,Swimming Goggles,4.0,120.45,481.8,Debit Card,Bhairahawa,2025-01-23 04:00:00,Rainy,Heavy,Rock,John,Sports Event
TX09318,Guest,Grocery,Pasta,3.0,714.9,2144.7,Debit Card,Bhairahawa,2025-01-23 05:00:00,Snowy,Light,Classical,Sarah,Political Rally
TX09319,Member,Personal Care,Cotton Swabs,4.0,266.27,1065.08,Mobile Payment,Pokhara,2025-01-23 06:00:00,Rainy,Moderate,Pop,John,Concert
TX09320,Regular,,Dress,4.0,124.47,497.88,Cash,Kathmandu,2025-01-23 07:00:00,,Heavy,Classical,David,Concert
TX09321,Regular,Sports & Fitness,Swimming Goggles,2.0,,1415.42,Credit Card,Bhairahawa,2025-01-23 08:00:00,Sunny,Moderate,Jazz,David,Political Rally
TX09322,Guest,,Frozen Soup,3.0,756.6,2269.8,Credit Card,Kathmandu,2025-01-23 09:00:00,,Light,Classical,Emily,Political Rally
TX09323,Regular,Fresh Produce,,5.0,1338.98,6694.9,Credit Card,Bhairahawa,2025-01-23 10:00:00,Rainy,Heavy,Pop,John,Sports Event
TX09324,Guest,Beverages,Coffee,5.0,423.93,2119.65,Debit Card,Bhairahawa,2025-01-23 11:00:00,Snowy,Heavy,Jazz,Emily,Sports Event
TX09325,Member,Bakery,Muffin,5.0,892.25,4461.25,,Chitwan,2025-01-23 12:00:00,Windy,Heavy,Rock,John,Sports Event
TX09326,Member,Grocery,Sugar,1.0,1645.44,1645.44,Cash,Chitwan,2025-01-23 13:00:00,Windy,Moderate,Rock,Emily,None
TX09327,Member,Frozen Foods,Frozen Soup,3.0,1800.44,5401.32,Cash,Pokhara,2025-01-23 14:00:00,Windy,Heavy,Classical,John,Concert
TX09328,,Beverages,Energy Drink,5.0,1185.44,5927.200000000001,,Bhairahawa,2025-01-23 15:00:00,Windy,Heavy,Pop,Emily,Sports Event
TX09329,Guest,Meat & Seafood,Lamb Chops,1.0,1328.28,1328.28,Mobile Payment,Chitwan,,Cloudy,Heavy,No Music,David,Sports Event
TX09330,Regular,Snacks,Nuts,1.0,128.72,128.72,Debit Card,Biratnagar,2025-01-23 17:00:00,Windy,,Pop,David,Sports Event
TX09331,Member,,Frozen Pizza,4.0,1127.04,4508.16,Mobile Payment,Biratnagar,2025-01-23 18:00:00,,Light,Pop,David,Festival
TX09332,Member,Snacks,Candy,2.0,264.46,528.92,Mobile Payment,Pokhara,2025-01-23 19:00:00,Cloudy,Light,Rock,Michael,Concert
TX09333,Guest,Beverages,Whiskey,5.0,1632.62,8163.099999999999,Cash,Biratnagar,2025-01-23 20:00:00,Cloudy,Heavy,Rock,Emily,Political Rally
TX09334,Guest,Toys & Games,Rubik's Cube,1.0,1595.7,1595.7,Debit Card,Chitwan,2025-01-23 21:00:00,Snowy,Moderate,Rock,Sarah,None
TX09335,Regular,Fresh Produce,Carrot,4.0,464.36,1857.44,Mobile Payment,Chitwan,2025-01-23 22:00:00,Snowy,Light,,David,
TX09336,Member,,Doll,1.0,881.87,881.87,Debit Card,Biratnagar,2025-01-23 23:00:00,,Heavy,Rock,Michael,Concert
TX09337,Guest,Bakery,Muffin,2.0,1930.27,3860.54,Mobile Payment,Kathmandu,2025-01-24 00:00:00,Cloudy,Light,No Music,Sarah,Festival
TX09338,Guest,Electronics,Headphones,4.0,,2054.48,Debit Card,Pokhara,2025-01-24 01:00:00,Rainy,Light,Rock,David,None
TX09339,Regular,Personal Care,Hair Gel,4.0,1897.18,7588.72,Credit Card,Pokhara,2025-01-24 02:00:00,Windy,Light,,Sarah,None
TX09340,Guest,Toys & Games,Frisbee,3.0,1885.76,5657.28,Credit Card,Chitwan,2025-01-24 03:00:00,Cloudy,Light,Rock,John,Festival
TX09341,Regular,Electronics,Camera,4.0,709.23,2836.92,Credit Card,Bhairahawa,2025-01-24 04:00:00,Cloudy,Moderate,No Music,Sarah,Concert
TX09342,Regular,Personal Care,,4.0,588.29,2353.16,Mobile Payment,Kathmandu,2025-01-24 05:00:00,Snowy,Light,Classical,Sarah,Sports Event
TX09343,Guest,Grocery,Sugar,3.0,1842.45,5527.35,Mobile Payment,Pokhara,2025-01-24 06:00:00,Rainy,Moderate,Pop,David,None
TX09344,Member,Stationery,Notebook,4.0,1290.99,5163.96,Cash,Chitwan,2025-01-24 07:00:00,Windy,Moderate,No Music,Emily,None
TX09345,Guest,,Deodorant,4.0,246.0,984.0,Mobile Payment,Pokhara,2025-01-24 08:00:00,,,Pop,Michael,Concert
TX09346,Member,Personal Care,Face Wash,294.0,205.9,60534.6,Cash,Bhairahawa,2025-01-24 09:00:00,Windy,Moderate,Jazz,Michael,Festival
TX09347,Member,Frozen Foods,,1.0,226.87,226.87,Mobile Payment,Biratnagar,2025-01-24 10:00:00,Cloudy,Heavy,,Sarah,None
TX09348,Member,Grocery,,2.0,761.7,1523.4,Credit Card,Biratnagar,2025-01-24 11:00:00,Rainy,Light,Jazz,John,Sports Event
TX09349,Member,Toys & Games,Frisbee,3.0,575.9,1727.6999999999998,Debit Card,Pokhara,,Sunny,Light,Pop,David,None
TX09350,Regular,Personal Care,Hair Gel,3.0,881.31,2643.93,Cash,Bhairahawa,2025-01-24 13:00:00,Rainy,Light,Jazz,,Political Rally
TX09351,Member,Stationery,Eraser,2.0,444.67,889.34,Cash,,2025-01-24 14:00:00,Windy,Heavy,Classical,Sarah,Concert
TX09352,Regular,Snacks,Granola Bars,2.0,1923.51,3847.02,Credit Card,Biratnagar,2025-01-24 15:00:00,Cloudy,Moderate,Rock,Emily,Political Rally
TX09353,Guest,Personal Care,Toothpaste,4.0,1136.1,4544.4,Credit Card,Biratnagar,2025-01-24 16:00:00,Sunny,Light,,David,None
TX09354,Regular,Toys & Games,Stuffed Animal,4.0,299.17,1196.68,Mobile Payment,Pokhara,2025-01-24 17:00:00,Windy,Light,No Music,Sarah,Concert
TX09355,Member,Dairy Products,Cheese,4.0,1791.7,7166.8,Debit Card,Bhairahawa,2025-01-24 18:00:00,Sunny,Moderate,Jazz,Sarah,Concert
TX09356,Guest,Snacks,Granola Bars,4.0,260.7,1042.8,Credit Card,Bhairahawa,2025-01-24 19:00:00,Rainy,Heavy,Rock,Emily,Political Rally
TX09357,Guest,Clothing,Trousers,5.0,121.41,607.05,,Bhairahawa,2025-01-24 20:00:00,Snowy,,Jazz,Emily,Sports Event
TX09358,Regular,Beverages,Beer,5.0,1910.93,9554.65,Debit Card,Chitwan,2025-01-24 21:00:00,Rainy,Moderate,Jazz,,Festival
TX09359,Member,Fresh Produce,Tomato,5.0,752.05,3760.25,Debit Card,Kathmandu,2025-01-24 22:00:00,Rainy,Light,Jazz,David,None
TX09360,Guest,Household Items,Broom,2.0,702.22,1404.44,Debit Card,Biratnagar,2025-01-24 23:00:00,Sunny,Moderate,Classical,Michael,None
TX09361,Regular,Snacks,Chocolate,5.0,396.29,1981.45,Credit Card,Chitwan,2025-01-25 00:00:00,Snowy,Heavy,Jazz,Michael,None
TX09362,Regular,Stationery,,3.0,1775.55,5326.65,,Bhairahawa,2025-01-25 01:00:00,Rainy,Heavy,Rock,Emily,
TX09363,Guest,Electronics,Headphones,1.0,971.34,971.34,Credit Card,Chitwan,2025-01-25 02:00:00,Sunny,Light,Rock,Michael,Sports Event
TX09364,Regular,Sports & Fitness,Tennis Racket,4.0,404.74,1618.96,Mobile Payment,Bhairahawa,2025-01-25 03:00:00,Windy,Light,Pop,David,Political Rally
TX09365,Regular,Snacks,Nuts,3.0,1849.81,5549.43,Mobile Payment,Bhairahawa,2025-01-25 04:00:00,Rainy,Light,Jazz,Sarah,Political Rally
TX09366,Regular,Beverages,Juice,4.0,1161.2,4644.8,Cash,Kathmandu,2025-01-25 05:00:00,Windy,Moderate,Classical,Sarah,Festival
TX09367,Guest,Meat & Seafood,Fish Fillet,5.0,1455.17,7275.85,Debit Card,Biratnagar,2025-01-25 06:00:00,Windy,Moderate,No Music,Michael,Concert
TX09368,Guest,Frozen Foods,Ice Cream,3.0,276.86,830.58,Credit Card,Kathmandu,2025-01-25 07:00:00,Sunny,Moderate,Pop,Emily,Festival
TX09369,Regular,Household Items,Broom,1.0,1770.24,,Credit Card,,2025-01-25 08:00:00,Rainy,Light,Jazz,John,Political Rally
TX09370,Member,Personal Care,Lotion,1.0,1911.69,1911.69,,Kathmandu,2025-01-25 09:00:00,Rainy,Moderate,No Music,Emily,Concert
TX09371,Regular,Electronics,Camera,5.0,614.88,3074.4,Mobile Payment,Biratnagar,2025-01-25 10:00:00,Cloudy,Heavy,No Music,Emily,Festival
TX09372,Regular,,Bun,5.0,855.61,4278.05,Credit Card,Pokhara,2025-01-25 11:00:00,,Moderate,Rock,Emily,
TX09373,Regular,Bakery,Cake,1.0,957.12,957.12,Cash,Biratnagar,2025-01-25 12:00:00,Sunny,Heavy,Pop,David,Festival
TX09374,Member,Grocery,Sugar,1.0,377.41,377.41,Credit Card,Bhairahawa,2025-01-25 13:00:00,Sunny,Moderate,No Music,Sarah,Political Rally
TX09375,Member,Stationery,,5.0,,5307.95,Mobile Payment,Biratnagar,2025-01-25 14:00:00,Sunny,Light,Jazz,John,Concert
TX09376,Member,Meat & Seafood,Turkey,5.0,374.39,1871.9499999999998,Cash,Pokhara,2025-01-25 15:00:00,Rainy,Light,Classical,,Festival
TX09377,Member,Fresh Produce,Garlic,2.0,1626.81,3253.62,Mobile Payment,Bhairahawa,2025-01-25 16:00:00,Windy,Heavy,Pop,David,Political Rally
TX09378,Guest,Toys & Games,,2.0,1777.25,3554.5,Credit Card,Biratnagar,2025-01-25 17:00:00,Cloudy,Heavy,Classical,Emily,Concert
TX09379,Guest,Bakery,Cupcake,1.0,869.7,869.7,Debit Card,Chitwan,2025-01-25 18:00:00,Snowy,Heavy,Rock,Emily,Concert
TX09380,Regular,Personal Care,Cotton Swabs,3.0,1372.44,4117.32,Debit Card,Chitwan,2025-01-25 19:00:00,Snowy,Light,Classical,Michael,Sports Event
TX09381,Member,Fresh Produce,Onion,1.0,1806.67,1806.67,Mobile Payment,Bhairahawa,2025-01-25 20:00:00,Snowy,Heavy,Pop,Michael,Political Rally
TX09382,Member,Stationery,Stapler,5.0,744.71,3723.55,Mobile Payment,Pokhara,2025-01-25 21:00:00,Cloudy,Moderate,No Music,Michael,Political Rally
TX09383,Guest,Grocery,Lentils,3.0,1129.53,3388.59,Credit Card,,2025-01-25 22:00:00,Windy,Light,Pop,Sarah,Festival
TX09384,Guest,Sports & Fitness,Yoga Mat,5.0,,6877.849999999999,Cash,Pokhara,2025-01-25 23:00:00,Windy,Heavy,,David,Political Rally
TX09385,Guest,Grocery,Flour,4.0,354.34,1417.36,Credit Card,Chitwan,2025-01-26 00:00:00,Windy,Light,Pop,David,Sports Event
TX09386,Member,Bakery,Bun,3.0,152.42,457.26,Credit Card,Pokhara,2025-01-26 01:00:00,Windy,Moderate,Jazz,Michael,Festival
TX09387,Guest,Stationery,,5.0,1374.38,6871.900000000001,Debit Card,Bhairahawa,2025-01-26 02:00:00,Rainy,Heavy,Jazz,David,Political Rally
TX09388,Regular,Beverages,Iced Tea,5.0,858.07,4290.35,Mobile Payment,Pokhara,2025-01-26 03:00:00,Windy,Light,Rock,Michael,Sports Event
TX09389,Member,Meat & Seafood,Crab,,239.23,717.6899999999999,Debit Card,Kathmandu,2025-01-26 04:00:00,Snowy,Moderate,Pop,Sarah,Political Rally
TX09390,Guest,Grocery,Coffee,1.0,1463.47,1463.47,Debit Card,Biratnagar,2025-01-26 05:00:00,Snowy,Light,Jazz,Emily,
TX09391,Member,Snacks,Crackers,3.0,200.02,600.0600000000001,Cash,Biratnagar,2025-01-26 06:00:00,Cloudy,Moderate,Jazz,Michael,Concert
TX09392,Guest,Snacks,Chocolate,1.0,138.91,138.91,Credit Card,Chitwan,2025-01-26 07:00:00,Cloudy,Light,Classical,Michael,Sports Event
TX09393,Member,Clothing,Trousers,2.0,1043.15,2086.3,Credit Card,Pokhara,2025-01-26 08:00:00,Sunny,Heavy,No Music,Emily,Political Rally
TX09394,Guest,Stationery,Glue Stick,2.0,308.25,616.5,Mobile Payment,Pokhara,2025-01-26 09:00:00,Snowy,Light,Pop,Sarah,Festival
TX09395,Regular,Toys & Games,Board Game,4.0,674.14,2696.56,Debit Card,Kathmandu,2025-01-26 10:00:00,Snowy,Light,Pop,John,Political Rally
TX09396,Member,Snacks,Nuts,5.0,1559.88,,Credit Card,,2025-01-26 11:00:00,Snowy,Light,Classical,Sarah,Sports Event
TX09397,Regular,Snacks,Chips,2.0,149.43,298.86,Cash,Biratnagar,2025-01-26 12:00:00,Snowy,,,John,Sports Event
TX09398,Member,Grocery,Sugar,2.0,432.44,864.88,Mobile Payment,Biratnagar,2025-01-26 13:00:00,Windy,Heavy,Pop,Michael,Concert
TX09399,Guest,Sports & Fitness,Tennis Racket,3.0,1604.1,4812.299999999999,Credit Card,Biratnagar,2025-01-26 14:00:00,Snowy,Light,Jazz,John,Sports Event
TX09400,Regular,Grocery,Pasta,2.0,1671.54,3343.08,Cash,Bhairahawa,2025-01-26 15:00:00,Snowy,Moderate,Classical,David,Sports Event
TX09401,,Stationery,Pencil,4.0,1448.7,5794.8,Credit Card,Kathmandu,2025-01-26 16:00:00,Sunny,Light,Jazz,Emily,Sports Event
TX09402,Guest,Clothing,Hat,2.0,409.94,819.88,Credit Card,Biratnagar,2025-01-26 17:00:00,Snowy,Heavy,Pop,John,Festival
TX09403,Regular,Bakery,Bread,3.0,1597.97,4793.91,Cash,Pokhara,2025-01-26 18:00:00,Rainy,Light,Classical,Sarah,Sports Event
TX09404,Regular,Beverages,Juice,454.0,1862.17,845425.18,Credit Card,Bhairahawa,2025-01-26 19:00:00,Cloudy,Light,No Music,David,Festival
TX09405,Regular,Dairy Products,Ghee,5.0,936.81,4684.049999999999,Credit Card,Chitwan,2025-01-26 20:00:00,Cloudy,Heavy,Jazz,Emily,Concert
TX09406,Regular,Meat & Seafood,Pork Chops,274.0,,,Credit Card,Biratnagar,2025-01-26 21:00:00,Snowy,Light,Jazz,Emily,Political Rally
TX09407,Regular,Frozen Foods,Fish Sticks,2.0,,3475.44,Debit Card,Chitwan,2025-01-26 22:00:00,Sunny,Heavy,Rock,Emily,Festival
TX09408,Member,Beverages,Iced Tea,4.0,789.58,3158.32,Cash,Biratnagar,2025-01-26 23:00:00,Snowy,Light,No Music,Sarah,Concert
TX09409,Regular,Beverages,,1.0,573.06,573.06,Credit Card,Biratnagar,2025-01-27 00:00:00,Windy,Heavy,Classical,Michael,Sports Event
TX09410,Guest,Frozen Foods,Ice Cream,4.0,875.48,3501.92,Debit Card,Bhairahawa,2025-01-27 01:00:00,Rainy,Heavy,Jazz,David,Concert
TX09411,Guest,Beverages,Iced Tea,2.0,889.47,1778.94,Credit Card,Pokhara,2025-01-27 02:00:00,Cloudy,Heavy,,Michael,Sports Event
TX09412,,Dairy Products,Cream,4.0,1490.88,5963.52,Mobile Payment,Kathmandu,2025-01-27 03:00:00,Sunny,Moderate,Rock,John,Sports Event
TX09413,,Meat & Seafood,Pork Chops,3.0,830.85,2492.55,Credit Card,Kathmandu,2025-01-27 04:00:00,Sunny,Light,Rock,Michael,Festival
TX09414,Guest,Dairy Products,Butter,4.0,249.23,996.92,Cash,,2025-01-27 05:00:00,Snowy,Moderate,Classical,Emily,Concert
